epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_accuracy
1,1.9678955644607543,27.4975,1.6766875329971314,39.19,78.97
2,1.6006747226715088,41.8675,1.6186052991867066,42.0,78.97
3,1.4281636449813844,48.36,1.489395643234253,46.13,78.97
4,1.2903685096740722,53.6475,1.2998957069396972,53.53,78.97
5,1.1913213697433471,57.425,1.1555138578414916,58.48,78.97
6,1.0922692237854004,61.395,1.0168677087783813,63.58,78.97
7,1.0174099184036254,63.985,1.049219102859497,63.14,78.97
8,0.9574163702964783,66.525,1.0035311401367188,64.66,78.97
9,0.9003794780731201,68.5825,0.9460987975120544,66.59,78.97
10,0.858349751663208,70.0875,0.9315447006225586,67.14,78.97
11,0.8212449126243592,71.3925,0.8963916336059571,68.45,78.97
12,0.7833334620475769,72.8625,0.8805713787078857,69.4,78.97
13,0.7504491130828858,74.0325,0.9034451206207276,68.14,78.97
14,0.7263255997657776,74.855,0.7824477294921875,72.7,78.97
15,0.7057512077331543,75.3325,0.7791917827606201,72.97,78.97
16,0.6870072010040283,76.245,0.7345678724288941,73.8,78.97
17,0.673976745223999,76.65,0.7463778512001038,73.56,78.97
18,0.6642117981910706,76.885,0.7253988304138184,74.74,78.97
19,0.6599086125373841,76.9575,0.7189731592178344,74.67,78.97
20,0.6537987568855286,76.9875,0.7162942904472351,74.67,78.97
21,0.6522063272476196,76.9775,0.7107194705963135,75.24,78.97
22,0.6558621352195739,77.1975,0.7207244856834412,74.78,78.97
23,0.6510415503501892,77.2675,0.7142577563285828,75.05,78.97
24,0.654476198387146,77.32,0.7143479079246521,75.12,78.97
25,0.6608635179519653,76.7725,0.7304809058189392,74.48,78.97
26,0.6619535782814026,77.01,0.748303118801117,73.27,78.97
27,0.6729544636726379,76.515,0.7732809933662415,72.83,78.97
28,0.6787148425102234,76.2825,0.7860577562332153,72.81,78.97
29,0.6914564292907714,75.795,0.7660391263961792,73.48,78.97
30,0.6989761734962463,75.605,0.7978571691513061,72.47,78.97
31,0.7160670047760009,74.78,0.7640358733177185,73.4,78.97
32,0.7172625686645507,74.9175,0.7832872406959533,73.02,78.97
33,0.7232940561294555,74.7725,0.9029672778129577,68.13,78.97
34,0.718628001499176,74.83,0.8301275141239166,71.49,78.97
35,0.7139242486000061,75.295,1.0668419609069824,65.0,78.97
36,0.7160530694961548,75.2275,0.7494470730304718,73.95,78.97
37,0.7018262117385864,75.4725,0.7606708259105682,73.56,78.97
38,0.7015076249122619,75.6475,0.7419554021835327,74.4,78.97
39,0.690899241065979,76.1325,0.7806953742980957,72.95,78.97
40,0.6743622555732727,76.3475,1.2390134077072144,62.6,78.97
41,0.6669044303894043,76.8225,0.904804797744751,69.64,78.97
42,0.6498680791854858,77.1475,0.9967832675933838,67.52,78.97
43,0.6305364048004151,77.99,0.7332982232093811,74.85,78.97
44,0.6183901921272278,78.455,0.7233492730140686,74.92,78.97
45,0.6079562273979187,78.915,0.707311909866333,75.22,78.97
46,0.5858521944522858,79.6025,0.6991795799732208,76.21,78.97
47,0.5669564950942994,80.33,0.746613572216034,73.56,78.97
48,0.5513471097946167,80.9025,0.6707278196811676,77.24,78.97
49,0.535048627281189,81.3975,0.8786369647979736,72.14,78.97
50,0.5208311970710754,81.945,0.6417283291816711,78.24,78.97
51,0.5028882252693176,82.4175,0.6664989989280701,77.54,78.97
52,0.49155435562133787,82.9125,0.6354958861827851,78.54,78.97
53,0.47647740144729617,83.385,0.5947808955907822,79.24,78.97
54,0.4631428381919861,83.7675,0.6022893385410308,79.27,78.97
55,0.45163612332344055,84.175,0.5937158682823181,79.75,78.97
56,0.439205837392807,84.735,0.5835661473274231,80.21,78.97
57,0.4316816530704498,84.815,0.5887427459716796,79.78,78.97
58,0.4272686825752258,85.1075,0.5837238418102264,80.18,78.97
59,0.41965003008842466,85.105,0.570609228515625,80.32,78.97
60,0.41882917728424074,85.2075,0.5679162577629089,80.65,78.97
61,0.41462489428520205,85.5475,0.5669704275131225,80.64,78.97
62,0.4146877491474152,85.325,0.5680539182901383,80.77,78.97
63,0.417787263584137,85.295,0.5711082173109054,80.7,78.97
64,0.4198242663860321,85.36,0.5754356114387512,80.56,78.97
65,0.42559317297935484,85.31,0.5851808258056641,80.04,78.97
66,0.43168743591308595,84.9075,0.5944773958683014,79.95,78.97
67,0.44000386490821836,84.5175,0.5826682762145996,79.77,78.97
68,0.438005908536911,84.55,0.5954075557231903,80.08,78.97
69,0.4510286096572876,84.1825,0.6214098503112793,78.82,78.97
70,0.4596440840244293,83.9,0.6071008753299714,79.61,78.97
71,0.4751755175590515,83.3175,0.6147665077209473,78.88,78.97
72,0.4802514145851135,83.095,0.6986439225196839,76.49,78.97
73,0.4963060212612152,82.78,0.6587912767410279,77.91,78.97
74,0.5001590624809266,82.63,0.7047449097633361,75.61,78.97
75,0.5158128630638122,82.0025,0.672565817451477,76.8,78.97
76,0.5204297565460205,81.675,0.7184136666297912,75.79,78.97
77,0.5228838262557983,81.93,0.6678314085483551,76.92,78.97
78,0.5191736358642578,81.95,0.7728543108940125,74.06,78.97
79,0.5333870824813842,81.2675,0.6909913066864014,76.68,78.97
80,0.5234954471588135,81.66,0.7132054674625397,76.62,78.97
81,0.5140468372344971,81.94,0.735656147813797,76.04,78.97
82,0.5141353596687317,81.9875,0.6371098851203918,78.46,78.97
83,0.5076923630714416,82.12,0.7109672538280487,75.79,78.97
84,0.49840254135131834,82.5375,0.7038123814582825,77.01,78.97
85,0.48587257142066953,82.99,0.634449997663498,78.32,78.97
86,0.48148023247718813,82.985,0.6710636416435242,77.75,78.97
87,0.46753181533813476,83.47,0.6274194112300873,78.93,78.97
88,0.4492974966049194,84.1575,0.66957971534729,78.0,78.97
89,0.43909466590881346,84.6925,0.6456019277572632,78.48,78.97
90,0.4279591840267181,85.1,0.6239001076698303,79.37,78.97
91,0.4151156937599182,85.3775,0.6131042638301849,79.81,78.97
92,0.4038034671783447,85.825,0.5871435548782349,80.61,78.97
93,0.3836866059064865,86.525,0.5778241898059845,80.74,78.97
94,0.3760150577068329,86.6875,0.5849986234188079,80.96,78.97
95,0.36853218750953676,86.99,0.5739151740074158,80.67,78.97
96,0.3579299513816834,87.4275,0.5601508090972901,81.56,78.97
97,0.35122993090152743,87.6025,0.5594413370132446,81.32,78.97
98,0.3477656243801117,87.735,0.5670502196073532,81.4,78.97
99,0.3393833951950073,88.145,0.5587225689888,81.71,78.97
