epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_accuracy
1,1.9678955644607543,27.4975,1.6766875329971314,39.19,79.33
2,1.6011847751617432,41.8425,1.589911372756958,42.7,79.33
3,1.4304055749893188,48.215,1.4852147735595702,46.56,79.33
4,1.2942700813293457,53.44,1.2901058992385863,53.75,79.33
5,1.1978113170623779,57.2325,1.1801575181007384,57.58,79.33
6,1.1047280195236207,60.795,1.0243260036468507,63.31,79.33
7,1.032716035079956,63.655,1.0793939586639405,61.91,79.33
8,0.980144683933258,65.845,1.036479319381714,63.32,79.33
9,0.9264368161201477,67.57,0.979942168045044,66.07,79.33
10,0.889954299545288,68.8875,0.9612259855270385,66.6,79.33
11,0.7849561946868896,72.67,0.8706006525039672,68.96,79.33
12,0.7563885261535644,73.5575,0.8462704359054566,70.1,79.33
13,0.738198253440857,74.1975,0.9075809513092041,68.4,79.33
14,0.7242632739067077,74.675,0.8077639709472656,71.51,79.33
15,0.7134758440971375,74.8775,0.8091628862380982,71.82,79.33
16,0.7010328226089477,75.465,0.7419062124252319,73.85,79.33
17,0.6891173084259034,76.0375,0.9101648349761963,68.34,79.33
18,0.6793761344909668,76.5425,0.7518855412483215,73.62,79.33
19,0.6704603468894959,76.6,0.7888215496063232,72.35,79.33
20,0.6562564987182617,77.24,0.8417991015434265,71.27,79.33
21,0.612034688949585,78.605,0.6892889070510865,76.42,79.33
22,0.6053172287940979,78.8575,0.6953959307193757,75.67,79.33
23,0.5946730520248413,79.2075,0.6640420888900757,76.78,79.33
24,0.5886342121124267,79.5275,0.6762466291427612,76.9,79.33
25,0.5850286915779114,79.445,0.6856402174949646,76.21,79.33
26,0.575553759765625,80.0425,0.6758616597175598,76.08,79.33
27,0.5731321467399597,80.1,0.6876889882564544,75.93,79.33
28,0.5688359575748444,79.9425,0.6896182623863221,76.14,79.33
29,0.5653401997566223,80.2225,0.662140212392807,77.07,79.33
30,0.5610124716758728,80.33,0.6441131806373597,77.57,79.33
31,0.5398687252044678,81.0825,0.6343373300552368,78.23,79.33
32,0.5348923800468445,81.465,0.6419633776664734,77.84,79.33
33,0.5287142049789428,81.535,0.6748523231029511,76.09,79.33
34,0.5306109958171844,81.295,0.6223777069091797,78.5,79.33
35,0.5263848687648773,81.605,0.6375317593097687,78.24,79.33
36,0.5201920151710511,81.7825,0.6394848859786987,77.65,79.33
37,0.5172464134693145,81.7625,0.6274181921482086,78.37,79.33
38,0.5190296259880066,81.7,0.6279920609474182,78.45,79.33
39,0.5154512907981873,82.1775,0.6387207541465759,77.86,79.33
40,0.5148538285732269,81.87,0.6393285449504852,77.96,79.33
41,0.5049534065246583,82.3675,0.6192080779075623,78.04,79.33
42,0.5013756692886353,82.2725,0.6273828737258911,78.22,79.33
43,0.4966556616783142,82.67,0.6145891798973083,79.04,79.33
44,0.5001994111061097,82.4575,0.6064035929679871,78.87,79.33
45,0.49791351070404055,82.4675,0.6187719172954559,78.65,79.33
46,0.49326767768859864,82.7825,0.6092821290016174,78.89,79.33
47,0.49058143091201784,82.8425,0.609766112613678,78.61,79.33
48,0.49068725500106813,82.91,0.6117928861618042,78.74,79.33
49,0.48674027824401855,83.1075,0.6167411281585693,78.99,79.33
50,0.4884912308216095,82.72,0.6099725487232208,78.9,79.33
51,0.48521584339141843,82.77,0.6114163842201233,79.33,79.33
52,0.4840826758384705,82.85,0.5995989431381226,79.23,79.33
53,0.48497894296646116,83.125,0.5977224971294403,79.47,79.33
54,0.4834519501209259,83.18,0.608904552602768,79.09,79.33
55,0.4849645609855652,83.13,0.6050867629051209,79.26,79.33
56,0.4816766896247864,83.0375,0.5939623973846435,79.11,79.33
57,0.47775625824928286,83.055,0.6036379677772522,79.09,79.33
58,0.47915277671813966,83.3025,0.6058042323112488,78.93,79.33
59,0.4753792568206787,83.3625,0.6020030683040619,79.43,79.33
60,0.47865514373779294,83.2375,0.6075183265686035,78.71,79.33
61,0.47441318082809447,83.4725,0.6001470349788666,79.39,79.33
62,0.4694124885559082,83.525,0.5967968231201172,79.38,79.33
63,0.47299913835525514,83.56,0.6008570551395416,79.28,79.33
64,0.47185381541252136,83.5375,0.5962661909103394,79.48,79.33
65,0.4745243281364441,83.37,0.6049378934383393,79.45,79.33
66,0.46976398611068726,83.505,0.6153545268535614,79.24,79.33
67,0.4714540328025818,83.5225,0.6005067772865296,79.1,79.33
68,0.4698174204349518,83.4025,0.5975852085590363,79.63,79.33
69,0.47136389694213865,83.465,0.6003304441452026,79.38,79.33
70,0.4732382654190063,83.4375,0.5884061501979828,79.76,79.33
71,0.47011170825958254,83.515,0.6034866882324219,79.2,79.33
72,0.4714245915412903,83.5225,0.6005782825946808,79.4,79.33
73,0.46840634293556216,83.6325,0.6025549757003784,79.58,79.33
74,0.4677846336364746,83.565,0.5964623142242431,79.58,79.33
75,0.47026716327667234,83.5525,0.6000649213790894,79.86,79.33
76,0.4715149732589722,83.4725,0.5988389866352082,79.68,79.33
77,0.46901004033088683,83.6325,0.6028290946483612,79.29,79.33
78,0.46538339862823486,83.62,0.5928025349140167,79.86,79.33
79,0.46658811693191526,83.625,0.5964025698661805,79.59,79.33
80,0.4675221233844757,83.54,0.6086757945537568,78.98,79.33
81,0.4676503108024597,83.65,0.5990045188426971,79.6,79.33
82,0.46727770791053774,83.6275,0.5883995873451233,79.71,79.33
83,0.4631828028202057,83.8375,0.5965343039512634,79.58,79.33
84,0.4650970016479492,83.555,0.5924317433357239,79.78,79.33
85,0.4642770477294922,83.685,0.5986506748199463,79.35,79.33
86,0.46486969442367554,83.6725,0.6043882004737854,79.64,79.33
87,0.4701048909664154,83.3725,0.5914092441558838,79.53,79.33
88,0.4655110016822815,83.78,0.5976840621948242,79.51,79.33
